sample_name,Cnet ,ROIAREA,version
F6-3,0.056484989,2.018738,1
F6-3,0.054501594,1.277161,1
F6-3,0.061374187,0.4943848,1
F6-3,0.064406285,1.799011,1
F6-3,0.066907076,0.7553101,1
F6-3,0.04228811,0.9063721,1
F6-3,0.071454678,1.84021,1
F6-3,0.078519879,1.318359,1
F6-3,0.088321169,1.167297,1
F6-3,0.07529718,2.114868,1
F6-3,0.079786641,1.565552,1
F6-3,0.060230563,1.771545,1
F6-3,0.055425868,1.593018,1
F6-3,0.073532609,1.950073,1
F6-3,0.087283771,0.7141113,1
F6-3,0.085503524,0.3433228,1
F6-3,0.082342068,1.922607,1
F6-3,0.03641481,2.073669,1
F6-3,0.05411305,1.400757,1
F6-3,0.068146347,0.9475708,1
F6-3,0.064549862,1.387024,1
F6-3,0.046627365,2.005005,1
F6-3,0.067130583,0.7965088,1
F6-3,0.067873841,0.7278442,1
F6-3,0.049489266,1.249695,1
F6-3,0.041943627,1.277161,1
F6-3,0.053833707,1.675415,1
F6-3,0.050959018,1.565552,1
F6-3,0.034745267,2.26593,1
F6-3,0.043868985,0.9613037,1
F6-3,0.046608855,1.016235,1
F6-3,0.043238901,0.9613037,1
F6-3,0.051648849,0.8651733,1
F6-3,0.03498131,0.2471924,1
F6-3,0.0327814,0.3845215,1
F6-3,0.046942865,0.7553101,1
F6-3,0.042309301,0.7141113,1
F6-3,0.032008934,0.4257202,1
F6-3,0.041997508,0.9613037,1
F6-3,0.048665192,0.3433228,1
F6-4,0.041859417,1.496887,1
F6-4,0.025977003,0.920105,1
F6-4,0.026971652,0.4394531,1
F6-4,0.025080439,1.716614,1
F6-4,0.02462191,1.016235,1
F6-4,0.015322563,1.208496,1
F6-4,0.021720078,1.222229,1
F6-4,0.018365263,1.400757,1
F6-4,0.011061146,0.6454468,1
F6-4,0.019808885,0.302124,1
F6-4,0.01331187,0.604248,1
F6-4,0.022174373,1.565552,1
F6-4,0.051854655,0.7827759,1
F6-4,-0.005199859,0.9063721,1
F6-4,0.028194453,0.9063721,1
F6-4,0.022640145,1.41449,1
F6-4,0.035809077,0.8514404,1
F6-4,0.025721875,0.7827759,1
F6-4,0.034189636,0.7003784,1
F6-4,0.02333541,0.453186,1
F6-4,0.022135422,0.7003784,1
F6-4,0.014783362,1.41449,1
F6-4,0.011085293,0.5630493,1
F6-4,0.019583769,1.249695,1
F6-4,0.021579849,0.5355835,1
F6-4,0.027954221,0.4669189,1
F6-4,0.01709693,0.4669189,1
F6-4,-0.007754584,0.6591797,1
F2-3,-0.003770976,0.7141113,1
F2-3,-0.004285248,0.5767822,1
F2-3,-0.002422117,0.4669189,1
F2-3,-0.003047133,0.4806519,1
F3-1,0.009766797,0.2197266,1
F3-1,-0.003554694,0.604248,1
F3-1,-0.000820477,0.302124,1
F3-1,-0.006362154,0.3707886,1
F3-1,0.002172843,0.5630493,1
F3-1,-0.000947246,0.7141113,1
F3-1,-0.004676433,0.453186,1
F3-1,0.116826709,1.661682,1
F3-1,0.146914193,1.043701,1
F3-1,0.159812537,1.441956,1
F3-1,0.049282659,0.5355835,1
F3-1,0.048106496,0.4806519,1
F3-1,0.00051588,0.5355835,1
F3-1,0.008758043,0.3570557,1
F3-1,-0.002605852,0.7003784,1
F3-1,-0.004166045,0.604248,1
F3-1,-0.006619736,0.4669189,1
F3-3,-0.00680404,1.139832,1
F3-3,-0.002680473,1.112366,1
F3-3,-0.005487075,0.4943848,1
F3-3,-0.004432164,1.0849,1
F1-1,0.363437295,1.812986,2
F1-1,0.263961299,3.667176,2
F1-1,0.289016558,2.540927,2
F1-1,0.299558392,2.856826,2
F1-1,0.225273475,3.763319,2
F1-1,0.322656934,2.939235,2
F1-1,0.255249222,2.870561,2
F1-1,0.301638109,2.293702,2
F1-1,0.362512834,2.197559,2
F1-1,0.269593187,5.864735,2
F1-1,0.257792478,2.829357,2
F1-1,0.422334725,0.5768592,2
F1-1,0.34192441,1.964068,2
F1-1,0.27025322,2.760683,2
F1-1,0.230230379,2.060211,2
F1-1,0.312634291,3.722115,2
F1-1,0.426974722,3.378747,2
F1-1,0.352696373,1.977803,2
F1-1,0.357788228,1.304801,2
F1-1,0.276551151,2.073946,2
F1-1,0.310160333,4.628608,2
F1-1,0.261491929,3.200195,2
F1-1,0.363401878,2.856826,2
F1-1,0.268838729,0.7691455,2
F1-1,0.233423215,3.090317,2
F1-1,0.247329734,1.909129,2
F1-1,0.270572387,1.689373,2
F1-1,0.289712472,3.392481,2
F1-1,0.414529836,1.387209,2
F1-1,0.423173518,1.304801,2
F1-1,0.255513224,2.692009,2
F1-1,0.281700501,2.417315,2
F1-1,0.221543835,2.9255,2
F1-1,0.435815353,2.060211,2
F1-1,0.256162367,3.73585,2
F1-1,0.238517663,4.216566,2
F1-1,0.421871828,1.181188,2
F1-1,0.490330352,1.428413,2
F1-1,0.323766385,1.153718,2
F1-1,0.29202832,3.818258,2
F1-1,0.284325883,2.101416,2
F1-1,0.44975937,0.9889014,2
F1-1,0.323862854,1.895394,2
F1-1,0.404176561,1.208657,2
F1-1,0.242737558,1.867925,2
F1-1,0.304343857,1.59323,2
F1-1,0.403711011,1.785517,2
F1-1,0.316153116,2.472254,2
F1-1,0.360251896,1.483352,2
F1-1,0.456467175,1.057575,2
F1-1,0.314089763,1.249861,2
F1-1,0.220117407,2.966704,2
F1-1,0.263339023,0.8652887,2
F1-1,0.370141559,0.6455329,2
F1-1,0.26729281,1.057575,2
F1-1,0.293723351,0.7554108,2
F1-1,0.320845628,6.730023,2
F1-1,0.21742574,5.837265,2
F1-1,0.292953972,1.222392,2
F1-1,0.362480615,2.211293,2
F1-1,0.274668013,1.194923,2
F1-1,0.311250346,1.675639,2
F1-1,0.269284113,0.9476972,2
F1-1,0.151888542,1.661904,2
F1-1,0.263451452,1.387209,2
F1-1,0.350492314,1.6207,2
F1-1,0.244803509,3.104052,2
F1-1,0.242852436,1.6207,2
F1-1,0.361612647,1.277331,2
F1-1,0.2696,3.70838,2
F1-1,0.275853358,2.389845,2
F1-1,0.235152194,2.540927,2
F1-1,0.36240256,3.145256,2
F1-1,0.333718996,1.648169,2
F1-1,0.201174449,2.307437,2
F1-1,0.291547822,1.648169,2
F1-1,0.235662706,2.293702,2
F1-1,0.247939585,0.6043286,2
F1-1,0.296820936,0.6455329,2
F1-1,0.259419464,1.359739,2
F1-1,0.190951072,2.060211,2
F1-1,0.2366642,1.222392,2
F1-1,0.231749362,0.7004718,2
F1-1,0.304369164,3.639707,2
F1-1,0.279579022,4.244035,2
F1-1,0.35305351,2.939235,2
F1-1,0.279541698,3.571033,2
F1-1,0.391810423,0.7004718,2
F1-1,0.216707508,1.016371,2
F1-1,0.280496661,0.6317981,2
F1-1,0.273787661,0.7828803,2
F1-1,0.257498878,1.758047,2
F1-1,0.259383904,3.749585,2
F1-1,0.23478702,2.485988,2
F1-1,0.288853321,3.090317,2
F1-1,0.220308543,2.348641,2
F1-1,0.423348252,2.966704,2
F1-1,0.191486593,1.88166,2
F1-1,0.147898416,1.812986,2
F1-1,0.314225841,2.046477,2
F1-1,0.301678459,0.7142066,2
F1-1,0.250487743,4.202831,2
F1-1,0.132834786,2.417315,2
F1-1,0.206023747,2.458519,2
F1-1,0.213860185,2.073946,2
F1-1,0.403294552,1.716843,2
F1-1,0.255297036,1.414678,2
F1-1,0.125715288,2.63707,2
F1-1,0.306466097,1.33227,2
F1-1,0.136036335,0.6317981,2
F1-1,0.156489693,1.703108,2
F1-1,0.353912457,1.538291,2
F1-1,0.287890416,0.6180634,2
F1-1,0.205801447,1.59323,2
F1-1,0.253932954,1.400944,2
F1-1,0.235421591,0.6867371,2
F1-1,0.352806535,0.5631244,2
F1-1,0.103551965,1.689373,2
F1-1,0.256858444,1.428413,2
F1-1,0.187400501,0.9339625,2
F1-1,0.220839611,1.057575,2
F1-1,0.213050212,2.046477,2
F1-1,0.176228938,1.263596,2
F1-1,0.283306908,0.6455329,2
F1-1,0.18040909,2.073946,2
F1-1,0.134505015,1.964068,2
F1-1,0.205344116,2.307437,2
F1-1,0.102068719,1.139984,2
F1-1,0.16510566,2.485988,2
F1-1,0.07649964,1.236127,2
F1-1,0.094133474,0.7004718,2
F1-1,0.142282365,0.6867371,2
F1-1,0.087831108,1.840455,2
F1-1,0.09645466,0.8378193,2
F1-1,0.081247919,0.8240845,2
F1-1,0.11159746,0.9064929,2
F1-1,0.043049323,1.400944,2
F1-1,0.036860703,0.9064929,2
F1-1,0.033412594,1.977803,2
F1-1,0.03087415,1.057575,2
F1-1,0.258542388,2.884296,2
F1-1,0.358290712,0.8378193,2
F1-1,0.250471758,2.389845,2
F1-1,0.306061048,4.930772,2
F1-1,0.340582624,2.609601,2
F1-1,0.204283693,2.66454,2
F1-1,0.221971099,2.307437,2
F1-1,0.331203792,2.307437,2
F1-1,0.18417446,1.552026,2
F1-1,0.204396797,3.035378,2
F1-1,0.245824254,4.367648,2
F1-1,0.329927139,3.598502,2
F1-1,0.226548011,4.147892,2
F1-1,0.172751035,1.936599,2
F1-1,0.162762458,3.131521,2
F1-1,0.245959607,1.442148,2
F1-1,0.244767797,4.80716,2
F1-1,0.267694564,1.552026,2
F1-1,0.226151434,2.485988,2
F1-1,0.203466394,0.7691455,2
F1-1,0.216608047,2.019007,2
F1-1,0.154175145,2.005272,2
F1-1,0.334238935,2.609601,2
F1-1,0.210234305,1.579495,2
F1-1,0.335552696,3.680911,2
F1-1,0.398283421,1.758047,2
F1-1,0.295714304,5.878469,2
F1-1,0.242337304,1.977803,2
F1-1,0.265761888,4.656077,2
F1-1,0.217293053,0.8378193,2
F1-1,0.344429243,1.304801,2
F1-1,0.359738717,3.090317,2
F1-1,0.35322313,1.002636,2
F1-1,0.20476005,2.431049,2
F1-1,0.233255459,1.812986,2
F1-1,0.25589915,1.703108,2
F1-1,0.293858353,2.14262,2
F1-1,0.242168062,2.40358,2
F1-1,0.326018138,3.680911,2
F1-1,0.254809149,0.6317981,2
F1-1,0.288886246,3.680911,2
F1-1,0.30898416,1.579495,2
F1-1,0.30363337,2.087681,2
F1-1,0.266209944,0.7828803,2
F1-1,0.256904619,2.815622,2
F1-1,0.210583307,1.181188,2
F1-1,0.455110162,0.9889014,2
F1-1,0.278168965,2.472254,2
F1-1,0.251387278,2.788153,2
F1-1,0.336440154,1.373474,2
F1-1,0.341422719,1.291066,2
F1-1,0.244035611,1.675639,2
F1-1,0.238647095,0.7142066,2
F1-1,0.246870136,0.5631244,2
F1-1,0.194272571,2.63707,2
F1-1,0.233042384,3.007909,2
F1-1,0.358056752,2.087681,2
F1-1,0.360394408,0.6455329,2
F1-1,0.250480671,3.47489,2
F1-1,0.190319073,2.829357,2
F1-1,0.182086791,3.104052,2
F1-1,0.233645667,4.367648,2
F1-1,0.38819392,4.51873,2
F1-1,0.222920516,1.33227,2
F1-1,0.327669766,1.991538,2
F1-1,0.28633668,0.7142066,2
F1-1,0.257260466,0.6317981,2
F1-1,0.45926459,0.7279413,2
F1-1,0.276263029,2.760683,2
F1-1,0.201135442,1.730577,2
F1-1,0.266927592,1.785517,2
F1-1,0.218297221,2.101416,2
F1-1,0.305175919,2.211293,2
F1-1,0.282680549,1.126249,2
F1-1,0.240599151,1.016371,2
F1-1,0.170153779,1.758047,2
F1-1,0.284350026,0.6455329,2
F1-1,0.231582339,2.046477,2
F1-1,0.293749465,1.098779,2
F1-1,0.324378537,2.197559,2
F1-1,0.321534928,0.7004718,2
F1-1,0.364278576,1.249861,2
F1-1,0.304060754,2.485988,2
F1-1,0.258378059,1.098779,2
F1-1,0.297666533,0.9614319,2
F1-1,0.270033345,2.005272,2
F1-1,0.273711276,2.63707,2
F1-1,0.290437804,0.7416761,2
F1-1,0.300127139,1.002636,2
F1-1,0.18607325,2.060211,2
F1-1,0.171542374,4.614873,2
F1-1,0.181453549,2.527193,2
F1-1,0.220949574,4.711017,2
F1-1,0.363070492,2.472254,2
F1-1,0.238091041,1.59323,2
F1-1,0.28486122,4.353913,2
F1-1,0.145225136,0.7004718,2
F1-1,0.236801985,0.6317981,2
F1-1,0.23908902,2.128885,2
F1-1,0.272822334,1.304801,2
F1-1,0.128785956,3.007909,2
F1-1,0.359707684,1.469617,2
F1-1,0.410269024,0.5631244,2
F1-1,0.244167862,1.730577,2
F1-1,0.115019412,1.304801,2
F1-1,0.287333764,1.565761,2
F1-1,0.17425276,2.444784,2
F1-1,0.307084339,2.513458,2
F1-1,0.384735056,1.455883,2
F1-1,0.263142483,1.222392,2
F1-1,0.243450533,1.222392,2
F1-1,0.158661249,1.689373,2
F1-1,0.226265234,1.840455,2
F1-1,0.158249637,1.263596,2
F1-1,0.22865624,1.359739,2
F1-1,0.150156016,0.7004718,2
F1-1,0.260172398,1.716843,2
F1-1,0.247301126,0.7554108,2
F1-1,0.21835611,0.9614319,2
F1-1,0.151938792,1.538291,2
F1-1,0.093241612,1.442148,2
F1-1,0.168222799,0.9614319,2
F1-1,0.187173176,1.126249,2
F1-1,0.086911239,1.016371,2
F1-1,0.070004615,1.098779,2
F1-1,0.03623913,2.087681,2
F1-1,0.075756093,0.7142066,2
F1-1,0.236974375,0.9339625,2
F1-1,0.179262951,1.661904,2
F1-1,0.24901445,2.431049,2
F1-1,0.229029329,2.650805,2
F1-1,0.207861673,5.370284,2
F1-1,0.263484475,3.365012,2
F1-1,0.259587197,2.994174,2
F1-1,0.39241992,2.911765,2
F1-1,0.233276262,2.211293,2
F1-1,0.408317485,3.99681,2
F1-1,0.30992875,2.225028,2
F1-1,0.424431595,1.030106,2
F1-1,0.331288324,0.6043286,2
F1-1,0.257398605,1.04384,2
F1-1,0.32770736,3.255134,2
F1-1,0.278757942,5.452693,2
F1-1,0.440704693,1.6207,2
F1-1,0.275541119,4.80716,2
F1-1,0.204650167,5.370284,2
F1-1,0.324093274,3.131521,2
F1-1,0.27432538,3.378747,2
F1-1,0.192617464,3.488625,2
F1-1,0.369298109,2.087681,2
F1-1,0.353796471,3.983075,2
F1-1,0.301769243,3.255134,2
F1-1,0.322140413,2.582132,2
F1-1,0.301721638,0.6592676,2
F1-1,0.317263029,0.8103498,2
F1-1,0.208021421,4.367648,2
F1-1,0.242065198,2.95297,2
F1-1,0.484324435,0.7554108,2
F1-1,0.313737976,0.6867371,2
F1-1,0.24776391,2.774418,2
F1-1,0.404202963,1.373474,2
F1-1,0.185079429,1.112514,2
F1-1,0.204002073,3.158991,2
F1-1,0.13520161,2.321172,2
F1-1,0.314972507,1.936599,2
F1-1,0.229465597,1.661904,2
F1-1,0.27534835,1.758047,2
F1-1,0.37551142,1.799251,2
F1-1,0.323453237,2.334906,2
F1-1,0.310563953,2.087681,2
F1-1,0.295670176,6.524003,2
F1-1,0.339137024,2.307437,2
F1-1,0.2994279,1.387209,2
F1-1,0.341758025,0.6180634,2
F1-1,0.3249913,0.7142066,2
F1-1,0.308401824,3.73585,2
F1-1,0.335747837,2.898031,2
F1-1,0.203216671,2.417315,2
F1-1,0.262678978,1.181188,2
F1-1,0.265916477,2.554662,2
F1-1,0.383697625,2.444784,2
F1-1,0.237984359,1.785517,2
F1-1,0.257316119,2.554662,2
F1-1,0.275478887,3.983075,2
F1-1,0.327934206,0.7142066,2
F1-1,0.312984457,3.529829,2
F1-1,0.360093756,1.703108,2
F1-1,0.233215925,2.293702,2
F1-1,0.295908908,1.85419,2
F1-1,0.272868953,2.046477,2
F1-1,0.217557007,2.238763,2
F1-1,0.255082601,4.010545,2
F1-1,0.165315484,0.6730024,2
F1-1,0.249228896,2.183824,2
F1-1,0.265681437,1.867925,2
F1-1,0.207061855,0.7691455,2
F1-1,0.443553414,1.277331,2
F1-1,0.260772482,0.8103498,2
F1-1,0.1622605,3.035378,2
F1-1,0.418401497,1.6207,2
F1-1,0.217448126,1.359739,2
F1-1,0.296143698,1.703108,2
F1-1,0.334014881,1.703108,2
F1-1,0.251502456,0.7966151,2
F1-1,0.22579124,2.692009,2
F1-1,0.343767728,2.40358,2
F1-1,0.231904304,0.7142066,2
F1-1,0.237770985,2.073946,2
F1-1,0.191138357,1.826721,2
F1-1,0.183894429,3.18646,2
F1-1,0.223021057,1.057575,2
F1-1,0.213393569,0.5905939,2
F1-1,0.15780196,1.263596,2
F1-1,0.233705775,3.886932,2
F1-1,0.418990976,3.598502,2
F1-1,0.22817746,1.373474,2
F1-1,0.319516637,4.573669,2
F1-1,0.507202927,0.8790235,2
F1-1,0.409398103,0.5768592,2
F1-1,0.243833093,3.172725,2
F1-1,0.275922237,2.966704,2
F1-1,0.223732408,1.126249,2
F1-1,0.249478625,2.63707,2
F1-1,0.366010926,1.277331,2
F1-1,0.280159869,2.183824,2
F1-1,0.254959819,2.417315,2
F1-1,0.260228885,1.552026,2
F1-1,0.23371266,1.497087,2
F1-1,0.265097762,0.7004718,2
F1-1,0.332044199,2.966704,2
F1-1,0.193015436,2.362376,2
F1-1,0.174626189,3.227664,2
F1-1,0.267286946,1.6207,2
F1-1,0.245400456,0.9339625,2
F1-1,0.145097254,1.648169,2
F1-1,0.163100708,1.606965,2
F1-1,0.335905178,1.085045,2
F1-1,0.354856275,1.785517,2
F1-1,0.314484604,0.5631244,2
F1-1,0.203356097,2.128885,2
F1-1,0.281775832,1.895394,2
F1-1,0.121213378,1.661904,2
F1-1,0.212496792,2.843092,2
F1-1,0.202299247,1.950333,2
F1-1,0.146330465,0.9064929,2
F1-1,0.081630484,0.8378193,2
F1-1,0.162279694,1.524556,2
F1-1,0.124485013,1.304801,2
F1-1,0.159516924,0.6867371,2
F1-1,0.065680629,1.304801,2
F1-1,0.122843464,1.318535,2
F1-1,0.097112669,0.9614319,2
F1-1,0.136063592,0.5905939,2
F1-1,0.08671048,1.716843,2
F1-1,0.09339067,0.7279413,2
F1-1,0.334772161,2.733214,2
F1-1,0.196875107,2.815622,2
F1-1,0.270632364,4.408852,2
F1-1,0.269471876,1.648169,2
F1-1,0.334514722,4.491261,2
F1-1,0.20565309,2.101416,2
F1-1,0.238903432,1.909129,2
F1-1,0.251195282,4.175362,2
F1-1,0.345583037,2.11515,2
F1-1,0.261701339,6.92231,2
F1-1,0.481137863,2.334906,2
F1-1,0.378824197,4.463791,2
F1-1,0.291468339,0.9476972,2
F1-1,0.224749324,2.898031,2
F1-1,0.35336265,2.856826,2
F1-1,0.461702997,0.8378193,2
F1-1,0.239448713,3.378747,2
F1-1,0.372427588,2.733214,2
F1-1,0.328309802,1.249861,2
F1-1,0.329822061,1.263596,2
F1-1,0.272567566,2.568397,2
F1-1,0.412747214,0.9339625,2
F1-1,0.391254318,2.444784,2
F1-1,0.308485114,2.11515,2
F1-1,0.219287418,4.092953,2
F1-1,0.262929565,1.6207,2
F1-1,0.280603271,3.763319,2
F1-1,0.293100718,4.092953,2
F1-1,0.322195813,3.488625,2
F1-1,0.146739388,2.334906,2
F1-1,0.278219676,2.348641,2
F1-1,0.366384388,1.236127,2
F1-1,0.213812388,2.019007,2
F1-1,0.255161535,0.5768592,2
F1-1,0.335485442,1.318535,2
F1-1,0.445330692,0.6730024,2
F1-1,0.207073045,2.266232,2
F1-1,0.299709718,3.955606,2
F1-1,0.223906196,1.964068,2
F1-1,0.285287241,3.255134,2
F1-1,0.370917535,0.8652887,2
F1-1,0.237397881,2.046477,2
F1-1,0.254031636,1.552026,2
F1-1,0.4761366,1.249861,2
F1-1,0.192612145,2.183824,2
F1-1,0.292193807,2.856826,2
F1-1,0.339980204,1.689373,2
F1-1,0.190594013,1.236127,2
F1-1,0.226308631,3.557298,2
F1-1,0.277042898,1.565761,2
F1-1,0.358924919,2.019007,2
F1-1,0.340601349,1.304801,2
F1-1,0.240986681,1.565761,2
F1-1,0.14809638,1.304801,2
F1-1,0.398776098,1.565761,2
F1-1,0.244648482,2.513458,2
F1-1,0.250652451,2.650805,2
F1-1,0.3039585,3.818258,2
F1-1,0.264516849,4.491261,2
F1-1,0.234101928,0.9064929,2
F1-1,0.21341494,1.194923,2
F1-1,0.395228143,1.6207,2
F1-1,0.203053042,0.6730024,2
F1-1,0.300802571,0.8103498,2
F1-1,0.238453721,3.323807,2
F1-1,0.172089111,3.007909,2
F1-1,0.214787497,1.771782,2
F1-1,0.162728457,2.238763,2
F1-1,0.257491233,2.444784,2
F1-1,0.315788895,1.744312,2
F1-1,0.196673692,1.236127,2
F1-1,0.30649349,1.249861,2
F1-1,0.333284107,0.9202277,2
F1-1,0.275302496,2.14262,2
F1-1,0.223771235,1.675639,2
F1-1,0.235491212,1.689373,2
F1-1,0.18117856,2.650805,2
F1-1,0.162993805,2.774418,2
F1-1,0.161934259,1.304801,2
F1-1,0.195808118,2.431049,2
F1-1,0.297604194,3.749585,2
F1-1,0.277207944,1.524556,2
F1-1,0.276620016,0.7416761,2
F1-1,0.29125077,1.88166,2
F1-1,0.249001111,0.5768592,2
F1-1,0.226318052,1.689373,2
F1-1,0.153457632,1.414678,2
F1-1,0.223890978,0.6043286,2
F1-1,0.142919052,0.7966151,2
F1-1,0.368610561,2.156354,2
F1-1,0.304114635,1.04384,2
F1-1,0.219251292,1.085045,2
F1-1,0.260970773,0.5631244,2
F1-1,0.201564639,2.595866,2
F1-1,0.196503618,1.771782,2
F1-1,0.256068746,5.109324,2
F1-1,0.117258466,0.9064929,2
F1-1,0.23978487,1.249861,2
F1-1,0.138679838,2.211293,2
F1-1,0.375982023,0.6180634,2
F1-1,0.244570486,2.815622,2
F1-1,0.133529656,0.6043286,2
F1-1,0.10143709,2.307437,2
F1-1,0.082315086,1.373474,2
F1-1,0.099180367,1.565761,2
F1-1,0.102094781,1.249861,2
F1-1,0.109326704,1.222392,2
F1-1,0.049838376,0.7004718,2
F4-3,0.105359114,4.408852,2
F4-3,0.096577863,2.884296,2
F4-3,0.075986398,1.950333,2
F4-3,0.069336101,2.252498,2
F4-3,0.060982175,1.826721,2
F4-3,0.096096114,1.648169,2
F4-3,0.060838717,1.648169,2
F4-3,0.061992384,0.7966151,2
F4-3,0.069789747,3.076582,2
F4-3,0.036844303,1.208657,2
F4-3,0.14838424,0.8378193,2
F4-3,0.08185187,2.197559,2
F4-3,0.070656379,1.359739,2
F4-3,0.050990142,0.851554,2
F4-3,0.040310982,1.181188,2
F4-3,0.026946976,1.181188,2
F4-3,0.020386081,1.304801,2
F4-3,0.030170098,1.002636,2
F4-3,0.017429976,0.6180634,2
F4-3,0.01209666,1.689373,2
F4-3,0.14966331,3.310073,2
F4-3,0.06891677,1.950333,2
F4-3,0.061644839,1.455883,2
F4-3,0.117867888,0.9751667,2
F4-3,0.123630486,2.513458,2
F4-3,0.123704678,0.8790235,2
F4-3,0.059780356,1.538291,2
F4-3,0.120983374,0.8790235,2
F4-3,0.059955438,1.950333,2
F4-3,0.072204995,1.950333,2
F4-3,0.056932767,1.703108,2
F4-3,0.068931267,0.9614319,2
F4-3,0.020027628,0.9476972,2
F4-3,0.100257182,0.7004718,2
F4-3,0.056545955,0.9476972,2
F4-3,0.02347384,0.8240845,2
F4-3,0.025687669,1.497087,2
F4-3,0.06642698,1.098779,2
F4-3,0.054989477,1.098779,2
F4-3,0.039734172,1.359739,2
F4-3,0.031002849,0.7416761,2
F4-3,0.019885664,1.167453,2
F4-3,0.011909125,1.483352,2
F4-3,0.064442652,1.6207,2
F4-3,0.013602632,0.9202277,2
F4-3,0.003811944,1.758047,2
F4-3,0.037140285,0.6730024,2
F4-3,0.196095046,2.334906,2
F4-3,0.095255436,2.568397,2
F4-3,0.19383251,2.815622,2
F4-3,0.086021405,2.005272,2
F4-3,0.06783303,1.057575,2
F4-3,0.049312385,1.304801,2
F4-3,0.039832329,2.307437,2
F4-3,0.073509496,1.675639,2
F4-3,0.024353882,1.263596,2
F4-3,0.057160669,1.758047,2
F4-3,0.108660623,1.098779,2
F4-3,0.045214387,1.263596,2
F4-3,0.013577335,1.236127,2
F4-3,0.036681152,1.812986,2
F4-3,0.024729791,1.510822,2
F4-3,0.036317348,0.8240845,2
F4-3,0.081306153,1.318535,2
F4-3,0.027058179,1.263596,2
F4-3,0.020316417,2.128885,2
F4-3,0.088312139,1.359739,2
F4-3,0.116533482,1.88166,2
F4-3,0.064172035,2.14262,2
F4-3,0.118507888,1.04384,2
F4-3,0.102468397,2.252498,2
F4-3,0.146990018,1.112514,2
F4-3,0.047886965,1.016371,2
F4-3,0.040232835,1.304801,2
F4-3,0.02324207,1.04384,2
F4-3,0.030047677,1.277331,2
F4-3,0.042176852,1.167453,2
F4-3,0.029173873,1.428413,2
F4-3,0.081433291,1.030106,2
F4-3,0.020637903,0.6455329,2
F4-3,0.038837378,1.469617,2
F4-3,0.021478384,1.661904,2
F4-3,0.075433722,0.5631244,2
F4-3,0.028763685,1.428413,2
F4-3,0.092130572,3.406216,2
F4-3,0.087808105,1.208657,2
F4-3,0.147530456,2.005272,2
F4-3,0.101101585,3.419951,2
F4-3,0.096080711,1.181188,2
F4-3,0.0855776,0.6317981,2
F4-3,0.060488942,1.030106,2
F4-3,0.084638908,1.098779,2
F4-3,0.067767872,1.661904,2
F4-3,0.068683014,1.606965,2
F4-3,0.040109706,2.362376,2
F4-3,0.07530316,1.510822,2
F4-3,0.064367578,1.771782,2
F4-3,0.009334243,1.538291,2
F4-3,0.011166451,1.016371,2
F4-3,0.020616598,2.307437,2
F4-3,0.200317848,2.334906,2
F4-3,0.131220711,1.661904,2
F4-3,0.110335523,0.6455329,2
F4-3,0.056474265,1.126249,2
F4-3,0.08120925,2.431049,2
F4-3,0.027442071,1.6207,2
F4-3,0.077870195,0.7966151,2
F4-3,0.041824326,1.112514,2
F4-3,0.145241994,1.098779,2
F4-3,0.0783455,0.9064929,2
F4-3,0.02248167,0.9614319,2
F4-3,0.05592812,1.139984,2
F4-3,0.051084688,1.277331,2
F4-3,0.028538658,0.5768592,2
F4-3,0.047958485,1.016371,2
F4-3,0.022042286,1.909129,2
F4-3,0.027521544,0.6730024,2
F4-3,0.02181938,0.851554,2
F4-3,0.017501587,1.236127,2
F4-3,0.032388472,1.07131,2
F4-3,0.019520999,0.8378193,2
F4-3,0.048612434,1.07131,2
F4-3,0.037922539,0.6180634,2
F4-3,0.013114567,1.002636,2
F4-3,0.024336144,1.826721,2
F4-3,0.15741658,3.900667,2
F4-3,0.074346304,1.758047,2
F4-3,0.072389401,2.362376,2
F4-3,0.059850033,1.277331,2
F4-3,0.050697461,1.139984,2
F4-3,0.039228824,2.609601,2
F4-3,0.052937667,0.9476972,2
F4-3,0.028845954,1.002636,2
F4-3,0.052906701,1.181188,2
F4-3,0.024026256,1.04384,2
F4-3,0.019530152,1.510822,2
F4-3,0.015284797,1.373474,2
F4-3,0.010414271,1.057575,2
F4-3,0.032398517,1.139984,2
F4-3,0.014661434,0.8927583,2
F4-3,0.010976973,1.400944,2
F4-3,0.009204653,1.098779,2
F4-3,0.160199467,2.37611,2
F4-3,0.188236676,1.126249,2
F4-3,0.084876714,1.07131,2
F4-3,0.082604923,1.126249,2
F4-3,0.023254515,1.112514,2
F4-3,0.108726078,1.373474,2
F4-3,0.072779714,1.304801,2
F4-3,0.070486016,1.04384,2
F4-3,0.081906073,1.112514,2
F4-3,0.157733105,1.634434,2
F4-3,0.07511119,0.9064929,2
F4-3,0.031107328,0.8927583,2
F4-3,0.048620989,0.8103498,2
F4-3,0.048077533,0.9339625,2
F4-3,0.074398453,0.8240845,2
F4-3,0.08701532,0.6317981,2
F4-3,0.02311974,0.8652887,2
F4-3,0.040990571,1.016371,2
F4-3,0.056014986,1.085045,2
F4-3,0.074657547,0.7004718,2
F4-3,0.018384661,1.579495,2
F4-3,0.031383153,1.04384,2
F4-3,0.048946716,0.7279413,2
F4-3,-0.000273688,0.7416761,2
F4-3,0.108195572,2.019007,2
F4-3,0.137864388,2.060211,2
F4-3,0.138538173,2.252498,2
